time_ms,weight_kg,sync
1445748.0,0.0094,0
1445762.0,0.0041,0
1445775.0,-0.0196,0
1445788.0,-0.0101,0
1445815.0,0.0,0
1445828.0,0.0115,0
1445842.0,0.0037,0
1445855.0,-0.0037,0
1445868.0,0.0075,0
1445882.0,-0.0281,0
1445895.0,-0.0088,0
1445908.0,-0.0061,0
1445922.0,-0.0067,0
1445935.0,-0.0061,0
1445948.0,0.0034,0
1445962.0,-0.0387,0
1445975.0,-0.0397,0
1445988.0,-0.0209,0
1446002.0,-0.0091,0
1446015.0,0.0024,0
1446028.0,0.0102,0
1446042.0,-0.0096,0
1446055.0,0.0074,0
1446068.0,0.0112,0
1446082.0,0.0104,0
1446095.0,-0.006,0
1446108.0,-0.0116,0
1446122.0,0.0064,0
1446135.0,0.0072,0
1446148.0,-0.0104,0
1446162.0,-0.0061,0
1446175.0,-0.0031,0
1446188.0,0.0044,0
1446202.0,0.0111,0
1446215.0,0.0176,0
1446228.0,0.0068,0
1446242.0,-0.013,0
1446255.0,0.0,0
1446268.0,0.007,0
1446282.0,0.0,0
1446295.0,0.0,0
1446308.0,-0.0052,0
1446322.0,0.0255,0
1446335.0,0.0417,0
1446348.0,0.017,0
1446362.0,-0.0179,0
1446375.0,-0.0024,0
1446388.0,-0.0176,0
1446402.0,-0.0285,0
1446415.0,-0.0313,0
1446428.0,-0.0048,0
1446442.0,0.0145,0
1446455.0,0.0201,0
1446468.0,0.0062,0
1446482.0,0.0,0
1446495.0,-0.0169,0
1446508.0,-0.0084,0
1446522.0,0.0077,0
1446535.0,0.0177,0
1446548.0,0.0288,0
1446562.0,0.026,0
1446575.0,0.0224,0
1446588.0,0.0319,0
1446602.0,-0.0068,0
1446615.0,-0.0204,0
1446628.0,-0.0099,0
1446642.0,-0.017,0
1446655.0,-0.0329,0
1446668.0,-0.0268,0
1446682.0,0.0082,0
1446695.0,0.0142,0
1446708.0,0.0052,0
1446722.0,0.0165,0
1446735.0,0.0359,0
1446748.0,0.0081,0
1446762.0,-0.0177,0
1446775.0,-0.0186,0
1446788.0,-0.0217,0
1446802.0,-0.0244,0
1446815.0,-0.0366,0
1446828.0,-0.0278,0
1446842.0,0.0138,0
1446855.0,0.0278,0
1446868.0,0.0091,0
1446882.0,0.0,0
1446895.0,-0.0302,0
1446908.0,-0.0287,0
1446922.0,-0.0088,0
1446935.0,0.0,0
1446948.0,-0.0054,0
1446962.0,0.0072,0
1446975.0,0.0095,0
1446988.0,0.0089,0
1447002.0,0.0153,0
1447015.0,0.0363,0
1447028.0,0.0348,0
1447042.0,-0.0182,0
1447055.0,-0.0282,0
1447068.0,-0.0157,0
1447082.0,0.0209,0
1447095.0,0.0244,0
1447108.0,0.022,0
1447122.0,0.0065,0
1447135.0,0.0064,0
1447148.0,0.0,0
1447162.0,0.016,0
1447175.0,-0.0024,0
1447188.0,-0.0146,0
1447202.0,-0.0077,0
1447215.0,-0.0099,0
1447228.0,-0.0087,0
1447242.0,-0.0027,0
1447255.0,-0.0159,0
1447268.0,-0.0109,0
1447282.0,0.0148,0
1447295.0,0.0055,0
1447308.0,-0.0136,0
1447322.0,-0.0206,0
1447335.0,-0.0101,0
1447348.0,-0.0052,0
1447362.0,-0.0094,0
1447375.0,-0.0027,0
1447388.0,-0.0237,0
1447402.0,-0.0209,0
1447415.0,-0.0241,0
1447428.0,-0.0054,0
1447442.0,0.0193,0
1447455.0,-0.0099,0
1447468.0,-0.0162,0
1447482.0,0.0027,0
1447495.0,0.0038,0
1447508.0,-0.0052,0
1447522.0,-0.007,0
1447535.0,0.0,0
1447548.0,0.0075,0
1447562.0,0.0043,0
1447575.0,0.0,0
1447588.0,-0.0118,0
1447602.0,-0.0279,0
1447615.0,-0.0152,0
1447628.0,0.0,0
1447642.0,-0.0118,0
1447655.0,-0.005,0
1447668.0,0.0,0
1447682.0,0.0169,0
1447695.0,0.0216,0
1447708.0,0.0023,0
1447722.0,0.0,0
1447735.0,-0.0209,0
1447748.0,-0.0169,0
1447762.0,-0.0033,0
1447788.0,0.0177,0
1447802.0,0.0,0
1447815.0,-0.0182,0
1447828.0,-0.0055,0
1447842.0,0.0,0
1447855.0,-0.018,0
1447868.0,-0.0251,0
1447882.0,-0.0074,0
1447895.0,0.015,0
1447908.0,0.0278,0
1447922.0,-0.0038,0
1447935.0,0.0,0
1447948.0,0.0166,0
1447962.0,0.0094,0
1447975.0,-0.0044,0
1447988.0,-0.022,0
1448002.0,-0.0129,0
1448015.0,-0.0128,0
1448028.0,0.0,0
1448042.0,0.0,0
1448055.0,0.0043,0
1448068.0,0.024,0
1448095.0,0.0111,0
1448108.0,0.0064,0
1448122.0,0.0174,0
1448135.0,0.0,0
1448148.0,0.0077,0
1448175.0,0.0166,0
1448188.0,0.0237,0
1448202.0,0.0223,0
1448215.0,-0.0118,0
1448228.0,-0.0257,0
1448242.0,-0.003,0
1448255.0,-0.0031,0
1448268.0,-0.0045,0
1448282.0,-0.0111,0
1448295.0,-0.0041,0
1448308.0,0.0045,0
1448322.0,0.0,0
1448335.0,-0.006,0
1448348.0,-0.014,0
1448362.0,-0.0187,0
1448375.0,-0.0122,0
1448388.0,-0.0267,0
1448402.0,0.0052,0
1448415.0,0.0142,0
1448428.0,0.0033,0
1448442.0,0.0156,0
1448455.0,0.0274,0
1448468.0,0.0441,0
1448482.0,-0.0051,0
1448495.0,-0.0081,0
1448508.0,-0.0061,0
1448522.0,0.0075,0
1448535.0,0.0,0
1448548.0,-0.0043,0
1448562.0,0.0157,0
1448575.0,0.0264,0
1448588.0,-0.0035,0
1448602.0,-0.0034,0
1448615.0,-0.0204,0
1448628.0,-0.0081,0
1448642.0,-0.0111,0
1448655.0,-0.0082,0
1448668.0,0.0074,0
1448682.0,0.0,0
1448695.0,0.0,0
1448708.0,0.0113,0
1448722.0,0.0084,0
1448735.0,0.007,0
1448748.0,0.007,0
1448762.0,0.0118,0
1448775.0,0.0119,0
1448788.0,-0.0074,0
1448802.0,-0.0026,0
1448815.0,0.015,0
1448828.0,0.0096,0
1448842.0,0.0,0
1448855.0,-0.0105,0
1448868.0,-0.0196,0
1448882.0,-0.0071,0
1448895.0,-0.0067,0
1448908.0,0.013,0
1448922.0,0.0088,0
1448935.0,-0.003,0
1448948.0,-0.005,0
1448962.0,0.0,0
1448975.0,-0.0061,0
1448988.0,-0.0193,0
1449002.0,-0.0167,0
1449015.0,-0.0126,0
1449028.0,-0.0176,0
1449042.0,-0.0146,0
1449055.0,0.0047,0
1449068.0,0.0099,0
1449082.0,0.0109,0
1449095.0,0.0116,0
1449108.0,0.0145,0
1449122.0,0.0,0
1449135.0,-0.0108,0
1449148.0,-0.0068,0
1449162.0,-0.0136,0
1449175.0,0.0,0
1449188.0,0.0251,0
1449202.0,0.0122,0
1449215.0,0.0045,0
1449228.0,-0.0159,0
1449242.0,0.0,0
1449255.0,-0.005,0
1449268.0,-0.0115,0
1449282.0,0.0136,0
1449295.0,0.0071,0
1449308.0,0.0189,0
1449322.0,0.0218,0
1449335.0,0.0274,0
1449348.0,0.0099,0
1449362.0,0.0187,0
1449375.0,0.0095,0
1449388.0,0.0055,0
1449402.0,0.0108,0
1449415.0,0.0201,0
1449428.0,0.0174,0
1449442.0,0.0252,0
1449455.0,0.0089,0
1449468.0,0.0047,0
1449482.0,0.0,0
1449495.0,-0.0197,0
1449508.0,-0.0091,0
1449522.0,-0.0119,0
1449535.0,0.0034,0
1449548.0,0.019,0
1449562.0,-0.0034,0
1449575.0,-0.006,0
1449588.0,0.0187,0
1449602.0,0.0096,0
1449615.0,-0.0088,0
1449628.0,0.0038,0
1449642.0,0.0081,0
1449655.0,0.018,0
1449668.0,0.0163,0
1449682.0,-0.0044,0
1449695.0,-0.0291,0
1449708.0,-0.0116,0
1449722.0,0.0026,0
1449735.0,-0.0142,0
1449748.0,0.0045,0
1449762.0,-0.0064,0
1449775.0,0.0,0
1449788.0,-0.016,0
1449802.0,0.0087,0
1449815.0,0.0121,0
1449828.0,-0.0075,0
1449842.0,0.0182,0
1449855.0,0.0112,0
1449868.0,0.0,0
1449882.0,-0.0024,0
1449895.0,0.0,0
1449908.0,0.0034,0
1449922.0,0.0115,0
1449935.0,0.0,0
1449948.0,-0.0194,0
1449962.0,-0.0243,0
1449975.0,0.0102,0
1449988.0,0.017,0
1450002.0,0.0078,0
1450015.0,0.0055,0
1450028.0,0.0072,0
1450042.0,0.0,0
1450055.0,-0.0028,0
1450068.0,0.0155,0
1450082.0,0.0047,0
1450095.0,0.0064,0
1450108.0,0.013,0
1450122.0,0.0064,0
1450135.0,0.0084,0
1450148.0,0.0037,0
1450162.0,-0.0087,0
1450175.0,-0.0061,0
1450188.0,0.0024,0
1450202.0,0.0,0
1450215.0,-0.0234,0
1450228.0,0.0244,0
1450242.0,0.0197,0
1450255.0,-0.0089,0
1450268.0,0.0044,0
1450282.0,0.0133,0
1450295.0,0.0261,0
1450308.0,0.0043,0
1450322.0,-0.0118,0
1450335.0,-0.0096,0
1450348.0,-0.0081,0
1450362.0,-0.0165,0
1450375.0,0.005,0
1450388.0,0.0094,0
1450402.0,0.0072,0
1450415.0,0.0072,0
1450428.0,0.0252,0
1450442.0,-0.0176,0
1450455.0,-0.0079,0
1450468.0,-0.0092,0
1450482.0,0.0,0
1450495.0,-0.0038,0
1450508.0,-0.0218,0
1450522.0,0.0,0
1450535.0,-0.0045,0
1450548.0,0.0064,0
1450562.0,0.0068,0
1450575.0,0.0068,0
1450588.0,-0.0138,0
1450602.0,0.0121,0
1450615.0,0.0102,0
1450628.0,-0.0089,0
1450642.0,0.0,0
1450655.0,0.0077,0
1450668.0,-0.0267,0
1450682.0,-0.0323,0
1450695.0,-0.0262,0
1450708.0,0.0,0
1450722.0,0.003,0
1450735.0,0.0026,0
1450748.0,-0.0085,0
1450762.0,0.0021,0
1450775.0,-0.0121,0
1450788.0,-0.0252,0
1450802.0,0.0057,0
1450815.0,0.0101,0
1450828.0,0.0,0
1450842.0,-0.0272,0
1450855.0,-0.0268,0
1450868.0,-0.0077,0
1450882.0,-0.0111,0
1450895.0,-0.0088,0
1450908.0,0.0084,0
