time_ms,weight_kg,sync
1273328.0,0.0191,0
1273341.0,0.0366,0
1273368.0,0.0292,0
1273381.0,0.0047,0
1273394.0,-0.0369,0
1273408.0,-0.0382,0
1273421.0,-0.0268,0
1273434.0,0.0143,0
1273448.0,0.024,0
1273461.0,0.044,0
1273474.0,0.0635,0
1273488.0,0.0328,0
1273501.0,0.0268,0
1273514.0,-0.013,0
1273528.0,-0.0299,0
1273541.0,-0.005,0
1273554.0,0.0233,0
1273568.0,0.0235,0
1273581.0,0.0033,0
1273594.0,0.044,0
1273608.0,0.0437,0
1273621.0,0.0407,0
1273634.0,0.0261,0
1273648.0,0.0057,0
1273661.0,-0.0233,0
1273674.0,-0.0274,0
1273688.0,-0.021,0
1273701.0,0.0156,0
1273714.0,0.0342,0
1273728.0,0.0505,0
1273741.0,0.0189,0
1273754.0,0.0186,0
1273768.0,0.0035,0
1273781.0,-0.0044,0
1273794.0,-0.0166,0
1273808.0,-0.0323,0
1273821.0,0.0,0
1273834.0,0.0238,0
1273848.0,0.0252,0
1273861.0,0.0209,0
1273874.0,0.0,0
1273888.0,-0.0045,0
1273901.0,0.0,0
1273914.0,-0.0159,0
1273928.0,-0.0244,0
1273941.0,-0.0031,0
1273954.0,0.035,0
1273968.0,0.0488,0
1273981.0,0.0411,0
1273994.0,0.0299,0
1274008.0,0.0348,0
1274021.0,0.0271,0
1274034.0,0.0047,0
1274048.0,0.0068,0
1274061.0,0.0,0
1274074.0,0.0,0
1274088.0,0.0159,0
1274101.0,0.0316,0
1274114.0,0.026,0
1274128.0,0.0345,0
1274141.0,0.0,0
1274154.0,-0.0217,0
1274168.0,-0.0167,0
1274181.0,0.0108,0
1274194.0,-0.0233,0
1274208.0,-0.0088,0
1274221.0,0.0248,0
1274234.0,0.0235,0
1274248.0,0.0084,0
1274261.0,-0.0055,0
1274274.0,-0.0091,0
1274288.0,-0.0074,0
1274301.0,0.0052,0
1274314.0,0.0045,0
1274328.0,0.0054,0
1274341.0,-0.0122,0
1274354.0,-0.0113,0
1274368.0,0.0328,0
1274381.0,0.035,0
1274394.0,0.0074,0
1274408.0,0.0,0
1274421.0,-0.0194,0
1274434.0,-0.0296,0
1274448.0,-0.0142,0
1274461.0,-0.0043,0
1274474.0,0.0,0
1274488.0,0.0226,0
1274501.0,0.0234,0
1274514.0,0.0296,0
1274528.0,0.0041,0
1274541.0,-0.0197,0
1274554.0,-0.0245,0
1274568.0,-0.0193,0
1274581.0,-0.0026,0
1274594.0,0.0078,0
1274608.0,-0.0043,0
1274621.0,0.0092,0
1274634.0,0.0129,0
1274648.0,0.0176,0
1274661.0,0.0077,0
1274674.0,0.0162,0
1274688.0,0.0,0
1274701.0,-0.0045,0
1274714.0,0.0061,0
1274728.0,-0.0037,0
1274741.0,0.0,0
1274754.0,0.0,0
1274768.0,0.0054,0
1274781.0,0.0,0
1274794.0,-0.0043,0
1274808.0,0.018,0
1274821.0,0.0384,0
1274834.0,0.0294,0
1274848.0,-0.0077,0
1274861.0,-0.0159,0
1274874.0,-0.0058,0
1274888.0,0.0067,0
1274901.0,0.0,0
1274914.0,0.0,0
1274928.0,-0.0101,0
1274941.0,0.0,0
1274954.0,0.0201,0
1274968.0,0.0234,0
1274981.0,0.0,0
1274994.0,-0.0052,0
1275008.0,-0.0041,0
1275021.0,0.0162,0
1275034.0,0.0218,0
1275048.0,0.0325,0
1275061.0,0.0153,0
1275074.0,0.0123,0
1275088.0,0.0062,0
1275101.0,-0.0084,0
1275114.0,-0.0153,0
1275128.0,0.0089,0
1275141.0,0.017,0
1275154.0,0.0,0
1275168.0,0.0156,0
1275181.0,-0.0143,0
1275194.0,-0.0362,0
1275208.0,-0.0197,0
1275221.0,-0.0311,0
1275234.0,-0.0389,0
1275248.0,0.0,0
1275261.0,0.0102,0
1275274.0,0.0336,0
1275288.0,0.0258,0
1275301.0,0.0096,0
1275314.0,0.0067,0
1275328.0,-0.0064,0
1275341.0,-0.0026,0
1275354.0,0.0129,0
1275368.0,0.0206,0
1275381.0,-0.0035,0
1275394.0,-0.003,0
1275408.0,0.0146,0
1275421.0,0.0319,0
1275434.0,0.0223,0
1275448.0,0.0112,0
1275461.0,-0.0126,0
1275474.0,-0.0207,0
1275488.0,0.0064,0
1275501.0,0.0,0
1275514.0,0.0211,0
1275528.0,0.0262,0
1275541.0,0.0206,0
1275554.0,0.0145,0
1275568.0,0.0136,0
1275581.0,0.0244,0
1275594.0,0.0191,0
1275608.0,-0.0096,0
1275621.0,-0.0122,0
1275634.0,-0.0065,0
1275648.0,0.0094,0
1275661.0,0.0196,0
1275674.0,0.0177,0
1275688.0,0.0052,0
1275701.0,-0.0048,0
1275728.0,-0.0162,0
1275741.0,-0.0089,0
1275754.0,-0.0115,0
1275768.0,-0.0035,0
1275781.0,0.0112,0
1275794.0,0.0203,0
1275808.0,0.0067,0
1275821.0,-0.0145,0
1275834.0,-0.0218,0
1275848.0,-0.0191,0
1275861.0,-0.0254,0
1275874.0,0.0165,0
1275888.0,0.0233,0
1275901.0,0.0121,0
1275914.0,0.0065,0
1275928.0,0.015,0
1275941.0,0.0148,0
1275954.0,0.0098,0
1275968.0,-0.0065,0
1275981.0,-0.019,0
1275994.0,-0.0296,0
1276008.0,-0.0098,0
1276021.0,0.0055,0
1276034.0,-0.004,0
1276048.0,-0.0064,0
1276061.0,0.0252,0
1276074.0,0.0138,0
1276088.0,-0.0128,0
1276101.0,-0.0203,0
1276114.0,-0.0498,0
1276128.0,-0.0339,0
1276141.0,0.0,0
1276154.0,0.0112,0
1276168.0,0.0166,0
1276181.0,0.0041,0
1276194.0,0.0089,0
1276208.0,0.0386,0
1276221.0,0.0204,0
1276234.0,0.0,0
1276248.0,-0.0226,0
1276261.0,-0.0277,0
1276274.0,-0.0101,0
1276288.0,0.0118,0
1276301.0,0.0122,0
1276314.0,0.0308,0
1276328.0,0.0301,0
1276341.0,0.0021,0
1276354.0,-0.0055,0
1276368.0,0.0,0
1276381.0,-0.0092,0
1276394.0,-0.0146,0
1276408.0,-0.0176,0
1276421.0,-0.0186,0
1276434.0,-0.0047,0
1276448.0,0.0359,0
1276461.0,0.0465,0
1276474.0,0.0461,0
1276488.0,0.0243,0
1276501.0,-0.0672,0
1276514.0,-0.0633,0
1276528.0,-0.0152,0
1276541.0,0.0397,0
1276554.0,0.0616,0
1276568.0,0.0556,0
1276581.0,0.0,0
1276594.0,-0.0201,0
1276608.0,-0.0376,0
1276621.0,-0.0326,0
1276634.0,-0.0166,0
1276648.0,0.0227,0
1276661.0,0.0123,0
1276674.0,0.0139,0
1276688.0,0.0211,0
1276701.0,0.0258,0
1276714.0,0.0084,0
1276728.0,0.0038,0
1276741.0,-0.0081,0
1276754.0,-0.0166,0
1276768.0,-0.019,0
1276781.0,0.0068,0
1276794.0,-0.0045,0
1276808.0,0.0322,0
1276821.0,0.013,0
1276834.0,0.0356,0
1276848.0,0.0247,0
1276861.0,-0.0065,0
1276874.0,-0.0203,0
1276888.0,-0.0475,0
1276901.0,-0.0348,0
1276914.0,-0.0111,0
1276928.0,0.0255,0
1276941.0,0.0338,0
1276954.0,0.0226,0
1276968.0,0.02,0
1276981.0,-0.0051,0
1276994.0,-0.0068,0
1277008.0,-0.022,0
1277021.0,-0.021,0
1277034.0,-0.0125,0
1277048.0,0.0079,0
1277061.0,0.033,0
1277074.0,0.0406,0
1277088.0,0.0434,0
1277101.0,0.041,0
1277114.0,0.0118,0
1277128.0,0.0,0
1277141.0,-0.0214,0
1277154.0,-0.0226,0
1277168.0,-0.0058,0
1277181.0,0.0112,0
1277194.0,0.0177,0
1277208.0,0.014,0
1277221.0,0.0148,0
1277234.0,-0.006,0
1277248.0,-0.0064,0
1277261.0,-0.0051,0
1277274.0,-0.0109,0
1277288.0,-0.0237,0
1277301.0,-0.0128,0
1277314.0,-0.0054,0
1277328.0,0.0,0
1277341.0,0.0323,0
1277354.0,0.016,0
1277368.0,-0.0189,0
1277381.0,-0.0206,0
1277394.0,-0.0179,0
1277408.0,-0.0218,0
1277421.0,-0.019,0
1277434.0,0.0,0
1277448.0,0.0084,0
1277461.0,0.0125,0
1277474.0,0.0109,0
1277488.0,0.0172,0
1277501.0,-0.0092,0
1277514.0,0.0023,0
1277528.0,0.0,0
1277541.0,0.0034,0
1277554.0,0.0143,0
1277568.0,0.0172,0
1277581.0,0.0035,0
1277594.0,-0.0055,0
1277608.0,0.0372,0
1277621.0,0.0058,0
1277634.0,-0.016,0
1277648.0,-0.0282,0
1277661.0,-0.0292,0
1277674.0,-0.0244,0
1277688.0,-0.0062,0
