time_ms,weight_kg,sync
677804.0,-0.0156,0
677818.0,-0.0057,0
677831.0,0.0111,0
677844.0,0.0245,0
677858.0,0.0167,0
677871.0,0.0089,0
677884.0,0.0095,0
677898.0,-0.0095,0
677911.0,-0.0357,0
677924.0,-0.0184,0
677938.0,0.0,0
677951.0,0.0128,0
677964.0,0.0179,0
677978.0,0.0068,0
677991.0,-0.0116,0
678004.0,-0.0238,0
678018.0,-0.0126,0
678031.0,-0.0047,0
678044.0,0.0072,0
678058.0,0.0085,0
678071.0,0.0189,0
678084.0,0.0048,0
678098.0,-0.0085,0
678111.0,-0.0055,0
678124.0,0.0,0
678138.0,0.004,0
678151.0,-0.0077,0
678164.0,0.0047,0
678178.0,0.0054,0
678191.0,0.0217,0
678204.0,0.0099,0
678218.0,-0.0279,0
678231.0,-0.0465,0
678244.0,-0.0043,0
678258.0,0.0145,0
678271.0,0.0206,0
678284.0,0.0089,0
678298.0,-0.0041,0
678311.0,-0.0052,0
678324.0,0.0126,0
678338.0,0.0189,0
678351.0,0.0065,0
678364.0,-0.0024,0
678378.0,0.0157,0
678391.0,0.0085,0
678404.0,0.0201,0
678418.0,0.0,0
678431.0,-0.0184,0
678444.0,0.0,0
678458.0,0.0156,0
678471.0,-0.0051,0
678484.0,0.0,0
678498.0,0.0159,0
678511.0,0.0176,0
678524.0,0.042,0
678538.0,0.0533,0
678564.0,-0.0309,0
678578.0,-0.0272,0
678591.0,-0.006,0
678604.0,0.0062,0
678618.0,0.0044,0
678631.0,0.0028,0
678644.0,0.0146,0
678658.0,0.0051,0
678671.0,0.0,0
678684.0,0.0207,0
678698.0,0.0048,0
678711.0,-0.0404,0
678724.0,-0.0201,0
678738.0,0.0102,0
678751.0,0.0403,0
678764.0,0.0318,0
678778.0,0.0165,0
678791.0,-0.004,0
678804.0,-0.0067,0
678818.0,-0.0173,0
678831.0,-0.0142,0
678844.0,-0.0115,0
678858.0,-0.0268,0
678871.0,0.0139,0
678884.0,0.0279,0
678898.0,0.02,0
678911.0,0.0156,0
678924.0,0.0101,0
678938.0,0.0089,0
678951.0,0.0115,0
678964.0,-0.0194,0
678978.0,-0.0424,0
678991.0,-0.024,0
679004.0,-0.0094,0
679018.0,0.0247,0
679031.0,0.0287,0
679044.0,0.0336,0
679058.0,0.0102,0
679071.0,0.0,0
679084.0,-0.0088,0
679098.0,0.0172,0
679111.0,-0.0071,0
679124.0,0.0,0
679138.0,0.0196,0
679151.0,0.014,0
679164.0,0.0391,0
679178.0,0.0111,0
679191.0,0.007,0
679204.0,-0.0026,0
679218.0,-0.0169,0
679231.0,0.0,0
679244.0,-0.0145,0
679258.0,-0.0061,0
679271.0,0.0,0
679284.0,0.0281,0
679298.0,0.0227,0
679311.0,0.0142,0
679324.0,0.019,0
679338.0,-0.0227,0
679351.0,-0.0104,0
679364.0,-0.0067,0
679378.0,-0.0174,0
679391.0,-0.0223,0
679404.0,0.0,0
679418.0,0.0193,0
679431.0,0.0302,0
679444.0,0.0258,0
679458.0,0.0,0
679471.0,-0.0196,0
679484.0,-0.0089,0
679498.0,0.0176,0
679511.0,0.0348,0
679524.0,0.0289,0
679538.0,0.0,0
679551.0,0.0061,0
679564.0,0.0298,0
679578.0,0.0,0
679591.0,-0.0216,0
679604.0,-0.0109,0
679618.0,-0.0135,0
679631.0,-0.0035,0
679644.0,0.0136,0
679658.0,0.0207,0
679671.0,0.0162,0
679684.0,0.0221,0
679698.0,0.0079,0
679711.0,-0.006,0
679724.0,0.0,0
679738.0,0.005,0
679751.0,-0.0054,0
679764.0,0.0118,0
679778.0,0.019,0
679791.0,0.0196,0
679804.0,0.0077,0
679818.0,0.0284,0
679831.0,0.0026,0
679844.0,0.0,0
679858.0,0.0,0
679871.0,-0.0047,0
679884.0,0.0,0
679898.0,0.0055,0
679911.0,0.0167,0
679924.0,-0.0101,0
679938.0,-0.0111,0
679951.0,0.0087,0
679964.0,0.0149,0
679978.0,-0.0139,0
679991.0,-0.0234,0
680004.0,-0.0244,0
680018.0,-0.0227,0
680031.0,-0.0112,0
680044.0,0.005,0
680058.0,0.0244,0
680071.0,0.0058,0
680084.0,-0.0285,0
680098.0,-0.0233,0
680111.0,-0.0058,0
680124.0,0.0021,0
680138.0,0.0169,0
680151.0,0.017,0
680164.0,-0.0051,0
680178.0,0.0,0
680191.0,0.0075,0
680204.0,0.0193,0
680218.0,0.0,0
680231.0,0.0119,0
680244.0,0.0129,0
680258.0,0.0125,0
680271.0,0.0,0
680284.0,0.0,0
680298.0,-0.0033,0
680311.0,0.0193,0
680324.0,0.0206,0
680338.0,0.0194,0
680351.0,-0.0031,0
680364.0,0.0244,0
680378.0,0.0167,0
680391.0,0.0095,0
680404.0,-0.0109,0
680418.0,-0.0077,0
680431.0,0.0106,0
680444.0,0.0389,0
680458.0,0.0295,0
680471.0,0.0087,0
680484.0,0.0217,0
680498.0,0.0189,0
680511.0,0.0166,0
680524.0,0.0054,0
680538.0,0.021,0
680551.0,0.0075,0
680564.0,0.0031,0
680578.0,-0.0133,0
680591.0,-0.0082,0
680604.0,0.0089,0
680618.0,-0.0021,0
680631.0,-0.0033,0
680644.0,0.0026,0
680658.0,0.0082,0
680671.0,-0.0026,0
680684.0,-0.0027,0
680698.0,0.0057,0
680711.0,0.0121,0
680724.0,0.0041,0
680738.0,0.0,0
680751.0,-0.0082,0
680764.0,-0.0079,0
680778.0,-0.0214,0
680791.0,-0.0163,0
680804.0,0.0108,0
680818.0,0.0272,0
680831.0,0.0043,0
680844.0,-0.0177,0
680858.0,-0.0027,0
680871.0,-0.0023,0
680884.0,-0.0096,0
680898.0,-0.0102,0
680911.0,0.0,0
680924.0,0.0179,0
680938.0,0.0129,0
680951.0,0.04,0
680964.0,0.0302,0
680978.0,0.0257,0
681004.0,-0.0028,0
681018.0,-0.0106,0
681031.0,-0.0252,0
681044.0,0.0,0
681058.0,0.0024,0
681071.0,-0.0065,0
681084.0,-0.0031,0
681098.0,0.0214,0
681111.0,0.0377,0
681124.0,0.0112,0
681138.0,0.0075,0
681151.0,0.018,0
681164.0,0.0129,0
681178.0,0.0109,0
681191.0,0.0072,0
681204.0,0.0143,0
681218.0,0.0218,0
681231.0,-0.0071,0
681244.0,0.0302,0
681258.0,0.0288,0
681271.0,0.0207,0
681284.0,0.0084,0
