time_ms,weight_kg,sync
1105400.0,0.0085,0
1105413.0,-0.0074,0
1105426.0,-0.0074,0
1105440.0,0.0101,0
1105453.0,0.0,0
1105466.0,0.0054,0
1105480.0,0.0149,0
1105493.0,0.0235,0
1105506.0,0.0058,0
1105520.0,-0.0052,0
1105533.0,-0.0087,0
1105546.0,0.0216,0
1105560.0,0.0261,0
1105573.0,0.0179,0
1105586.0,-0.0038,0
1105600.0,-0.0021,0
1105613.0,0.0061,0
1105626.0,0.0179,0
1105640.0,0.0091,0
1105653.0,-0.0034,0
1105666.0,0.0033,0
1105680.0,0.0054,0
1105693.0,0.0043,0
1105706.0,0.0122,0
1105720.0,0.0092,0
1105733.0,0.0136,0
1105746.0,0.0088,0
1105760.0,0.0275,0
1105773.0,0.0201,0
1105786.0,0.0129,0
1105800.0,0.0204,0
1105813.0,0.0133,0
1105826.0,-0.0078,0
1105840.0,-0.0146,0
1105853.0,0.0,0
1105866.0,-0.0074,0
1105880.0,-0.0132,0
1105893.0,0.0044,0
1105906.0,0.0088,0
1105920.0,0.0166,0
1105933.0,0.025,0
1105946.0,0.0122,0
1105960.0,-0.0048,0
1105973.0,0.0,0
1105986.0,-0.0033,0
1106000.0,0.0,0
1106013.0,0.017,0
1106026.0,0.0138,0
1106040.0,-0.0044,0
1106053.0,0.0,0
1106066.0,0.0372,0
1106080.0,0.0207,0
1106093.0,0.017,0
1106106.0,0.0155,0
1106120.0,0.0261,0
1106133.0,0.0414,0
1106146.0,0.0265,0
1106160.0,0.025,0
1106173.0,0.0207,0
1106186.0,0.0166,0
1106200.0,0.0064,0
1106213.0,0.0,0
1106226.0,0.0,0
1106240.0,0.0174,0
1106253.0,0.0223,0
1106266.0,0.0125,0
1106280.0,0.0191,0
1106293.0,0.0451,0
1106306.0,0.006,0
1106320.0,0.0074,0
1106333.0,0.0149,0
1106346.0,0.0157,0
1106360.0,0.0,0
1106373.0,0.0051,0
1106386.0,0.0,0
1106400.0,0.0,0
1106413.0,-0.0052,0
1106426.0,0.0116,0
1106440.0,0.0081,0
1106453.0,-0.0023,0
1106466.0,-0.0021,0
1106480.0,-0.0078,0
1106493.0,-0.0199,0
1106506.0,-0.0129,0
1106520.0,-0.0023,0
1106533.0,0.0129,0
1106546.0,0.0,0
1106560.0,0.0216,0
1106573.0,0.0379,0
1106586.0,0.0099,0
1106600.0,-0.0052,0
1106626.0,0.0,0
1106640.0,0.0191,0
1106653.0,0.0118,0
1106666.0,0.0078,0
1106680.0,0.0367,0
1106693.0,0.0363,0
1106706.0,0.0027,0
1106720.0,-0.0226,0
1106733.0,-0.0174,0
1106746.0,-0.0043,0
1106760.0,0.0166,0
1106773.0,0.0035,0
1106786.0,0.0082,0
1106800.0,0.0176,0
1106813.0,0.0182,0
1106826.0,0.0348,0
1106840.0,0.056,0
1106853.0,0.0193,0
1106866.0,-0.004,0
1106880.0,0.0035,0
1106893.0,-0.0104,0
1106906.0,-0.0118,0
1106933.0,0.0477,0
1106946.0,0.0251,0
1106960.0,0.0374,0
1106973.0,0.0128,0
1106986.0,0.0043,0
1107000.0,-0.0075,0
1107013.0,0.0,0
1107026.0,0.0067,0
1107040.0,0.0196,0
1107053.0,0.0196,0
1107066.0,0.0359,0
1107080.0,0.0384,0
1107093.0,0.0184,0
1107106.0,-0.013,0
1107120.0,-0.0159,0
1107133.0,0.0,0
1107146.0,0.0026,0
1107160.0,-0.0126,0
1107173.0,0.0044,0
1107186.0,0.0197,0
1107200.0,0.0079,0
1107213.0,0.0094,0
1107226.0,0.0165,0
1107240.0,0.0155,0
1107253.0,0.0,0
1107266.0,-0.0091,0
1107280.0,0.0057,0
1107293.0,0.014,0
1107306.0,0.0052,0
1107320.0,-0.0068,0
1107333.0,0.0033,0
1107346.0,0.0183,0
1107360.0,0.0122,0
1107373.0,0.004,0
1107386.0,-0.0038,0
1107400.0,-0.0213,0
1107413.0,0.0,0
1107426.0,0.0252,0
1107440.0,0.0128,0
1107453.0,0.0119,0
1107466.0,0.0176,0
1107480.0,0.0319,0
1107493.0,0.021,0
1107506.0,0.0,0
1107520.0,0.0163,0
1107533.0,-0.0074,0
1107546.0,0.0,0
1107560.0,0.0136,0
1107573.0,0.0356,0
1107586.0,0.0302,0
1107600.0,0.0251,0
1107613.0,0.0037,0
1107626.0,0.0035,0
1107640.0,0.0065,0
1107653.0,-0.0074,0
1107666.0,-0.0108,0
1107680.0,0.02,0
1107693.0,0.0129,0
1107706.0,0.0108,0
1107720.0,0.0,0
1107733.0,0.003,0
1107746.0,0.0035,0
1107760.0,0.0037,0
1107773.0,0.0291,0
1107786.0,0.0075,0
1107800.0,-0.0177,0
1107813.0,-0.0116,0
1107826.0,0.0265,0
1107840.0,0.0243,0
