time_ms,weight_kg,sync
199000.0,-0.0057,0
199014.0,-0.0062,0
199027.0,-0.0235,0
199040.0,-0.0081,0
199067.0,0.0336,0
199080.0,0.0418,0
199094.0,0.014,0
199107.0,0.0031,0
199120.0,0.016,0
199134.0,0.007,0
199147.0,0.0051,0
199160.0,-0.0262,0
199174.0,-0.0209,0
199187.0,0.0035,0
199200.0,0.0149,0
199214.0,0.0481,0
199227.0,0.0546,0
199240.0,0.046,0
199254.0,0.0373,0
199267.0,-0.0116,0
199280.0,-0.0447,0
199294.0,-0.022,0
199307.0,-0.0174,0
199320.0,-0.0133,0
199334.0,0.0296,0
199347.0,0.0661,0
199360.0,0.0599,0
199374.0,0.0095,0
199387.0,-0.0438,0
199400.0,-0.0635,0
199414.0,-0.0626,0
199427.0,-0.0167,0
199440.0,0.0506,0
199454.0,0.0496,0
199467.0,0.0346,0
199480.0,0.0401,0
199494.0,0.0243,0
199507.0,0.0201,0
199520.0,-0.0052,0
199534.0,-0.0501,0
199547.0,-0.0338,0
199560.0,-0.0108,0
199574.0,0.0184,0
199587.0,0.0333,0
199600.0,0.042,0
199614.0,0.0441,0
199627.0,0.0311,0
199640.0,0.0165,0
199654.0,0.0062,0
199667.0,-0.0027,0
199680.0,-0.0187,0
199694.0,0.0081,0
199707.0,0.0333,0
199720.0,0.0648,0
199734.0,0.075,0
199747.0,0.0613,0
199760.0,0.024,0
199774.0,-0.0186,0
199787.0,-0.0443,0
199800.0,-0.045,0
199814.0,0.0054,0
199827.0,0.0248,0
199840.0,0.0372,0
199854.0,0.0316,0
199867.0,0.0329,0
199880.0,0.0342,0
199894.0,0.0211,0
199907.0,-0.0068,0
199920.0,-0.0342,0
199934.0,-0.0115,0
199947.0,-0.0218,0
199960.0,0.003,0
199974.0,0.0308,0
199987.0,0.013,0
200000.0,0.0309,0
200014.0,0.0217,0
200027.0,0.0179,0
200040.0,0.007,0
200054.0,-0.0197,0
200067.0,-0.017,0
200080.0,-0.0207,0
200094.0,0.0231,0
200107.0,0.0353,0
200120.0,0.0435,0
200134.0,0.0423,0
200147.0,0.0217,0
200160.0,0.0,0
200174.0,-0.0492,0
200187.0,-0.0162,0
200200.0,0.0047,0
200214.0,0.0047,0
200227.0,0.0,0
200240.0,0.0275,0
200254.0,0.0224,0
200267.0,0.0156,0
200280.0,0.0071,0
200294.0,0.0,0
200307.0,-0.0146,0
200320.0,-0.0116,0
200334.0,0.0,0
200347.0,0.0085,0
200360.0,0.0289,0
200374.0,0.061,0
200387.0,0.0367,0
200400.0,0.0271,0
200414.0,0.0064,0
200427.0,0.0142,0
200440.0,0.0121,0
200454.0,-0.0079,0
200467.0,-0.0026,0
200494.0,0.0238,0
200507.0,0.0355,0
200520.0,0.0272,0
200534.0,-0.0072,0
200547.0,-0.0355,0
200560.0,-0.0105,0
200574.0,-0.0084,0
200587.0,-0.0159,0
200600.0,0.017,0
200614.0,0.0475,0
200627.0,0.0411,0
200640.0,0.0085,0
200654.0,0.0159,0
200667.0,0.0118,0
200680.0,-0.0194,0
200694.0,-0.0047,0
200707.0,0.0026,0
200720.0,0.0023,0
200734.0,0.0112,0
200747.0,0.02,0
200760.0,0.0184,0
200774.0,0.0065,0
200787.0,0.0169,0
200800.0,0.0159,0
200814.0,0.0163,0
200827.0,0.0,0
200840.0,-0.0139,0
200854.0,0.014,0
200867.0,0.0081,0
200880.0,0.0336,0
200894.0,0.0301,0
200907.0,0.0079,0
200920.0,-0.0072,0
200934.0,-0.0102,0
200947.0,0.0102,0
200960.0,-0.006,0
200974.0,-0.0079,0
200987.0,-0.0098,0
201000.0,0.0157,0
201014.0,0.0379,0
201027.0,0.0209,0
201040.0,0.0407,0
201054.0,0.0179,0
201067.0,-0.0121,0
201080.0,-0.0254,0
201094.0,-0.0106,0
201107.0,0.0191,0
201120.0,0.0382,0
201134.0,0.0308,0
201147.0,0.0302,0
201160.0,0.0329,0
201174.0,0.0277,0
201187.0,0.016,0
201200.0,0.0095,0
201214.0,0.007,0
201227.0,0.0087,0
201240.0,0.0082,0
201254.0,0.0092,0
201267.0,0.016,0
201280.0,0.0182,0
201294.0,0.034,0
201307.0,0.0091,0
201320.0,-0.0143,0
201334.0,-0.0133,0
201347.0,-0.0318,0
201360.0,0.0115,0
201374.0,0.0203,0
201387.0,0.025,0
201400.0,0.0058,0
201414.0,-0.0037,0
201427.0,-0.0238,0
201440.0,-0.0291,0
201454.0,-0.014,0
201467.0,-0.006,0
201480.0,-0.014,0
201494.0,0.0386,0
201507.0,0.0116,0
201520.0,0.0061,0
201534.0,0.0084,0
201547.0,0.0325,0
201560.0,0.0332,0
201574.0,-0.0165,0
201587.0,-0.0299,0
201600.0,-0.0037,0
201614.0,0.022,0
201627.0,0.0143,0
201640.0,0.0209,0
201654.0,0.0194,0
201667.0,0.0309,0
201680.0,0.0387,0
201694.0,0.0121,0
201707.0,0.0149,0
201720.0,0.0118,0
201734.0,0.0,0
201747.0,0.0,0
201760.0,-0.0043,0
201774.0,0.0139,0
201787.0,-0.0054,0
201800.0,0.0,0
201814.0,-0.0268,0
201827.0,-0.0119,0
201840.0,-0.0156,0
201854.0,-0.007,0
201867.0,0.0026,0
201880.0,0.0129,0
201894.0,0.0094,0
201907.0,0.0125,0
201920.0,-0.0035,0
201934.0,-0.0115,0
201947.0,-0.0084,0
201960.0,-0.0152,0
201974.0,0.0045,0
201987.0,0.0129,0
202000.0,0.0193,0
202014.0,0.0163,0
202027.0,0.015,0
202040.0,0.0305,0
202054.0,0.0,0
202067.0,-0.0233,0
202080.0,-0.0169,0
202094.0,-0.0248,0
202107.0,-0.0177,0
202120.0,-0.0051,0
202134.0,-0.0081,0
202147.0,0.0165,0
202160.0,0.0275,0
202174.0,0.0142,0
202187.0,0.0092,0
202200.0,0.0173,0
202214.0,-0.0054,0
202227.0,0.0055,0
202240.0,0.0082,0
202254.0,0.007,0
202267.0,0.0146,0
202280.0,0.0037,0
202294.0,0.0098,0
202307.0,0.0292,0
202320.0,0.0116,0
202334.0,-0.0145,0
202347.0,-0.0302,0
202360.0,-0.0325,0
202374.0,-0.0034,0
202387.0,0.0051,0
202400.0,0.0221,0
202414.0,0.0352,0
202427.0,0.0309,0
202440.0,0.0306,0
202454.0,0.013,0
202467.0,0.0067,0
202480.0,-0.0096,0
202494.0,0.013,0
202507.0,0.0281,0
202520.0,0.0257,0
202534.0,0.0177,0
202547.0,0.0227,0
202560.0,0.0,0
202574.0,0.0162,0
202587.0,0.0278,0
202600.0,0.0329,0
202614.0,0.0257,0
202627.0,0.0214,0
202640.0,0.0203,0
202654.0,0.0299,0
202667.0,0.0184,0
202680.0,0.0101,0
202694.0,0.0,0
202707.0,0.0095,0
202720.0,0.0023,0
202734.0,-0.0027,0
202747.0,-0.0101,0
202760.0,-0.0228,0
202775.0,0.0065,0
202789.0,0.0132,0
202802.0,0.0043,0
202815.0,0.0084,0
202829.0,0.0167,0
202842.0,0.0091,0
202855.0,-0.0123,0
202869.0,0.0,0
202882.0,0.0,0
202895.0,-0.0054,0
202909.0,0.0,0
202922.0,0.08,0
202935.0,0.0823,0
202950.0,0.0491,0
202964.0,-0.0652,0
202977.0,-0.0047,0
202990.0,-0.0082,0
203004.0,-0.0098,0
203017.0,0.0,0
203030.0,0.126,0
203044.0,0.1054,0
203057.0,-0.2599,0
203070.0,0.1084,0
203084.0,0.4735,0
203097.0,0.0946,0
203110.0,-0.2332,0
203124.0,-0.0902,0
