time_ms,weight_kg,sync
53935.0,0.0104,0
53948.0,0.0298,0
53962.0,0.0143,0
53975.0,0.0149,0
53988.0,0.0109,0
54002.0,0.0186,0
54015.0,0.0145,0
54028.0,0.0142,0
54042.0,0.0139,0
54055.0,-0.0034,0
54068.0,0.0,0
54082.0,-0.0048,0
54095.0,-0.013,0
54108.0,-0.0023,0
54122.0,0.0091,0
54135.0,0.0,0
54148.0,-0.0109,0
54162.0,0.0,0
54175.0,0.0108,0
54188.0,0.0116,0
54202.0,0.0115,0
54215.0,0.0092,0
54228.0,0.0196,0
54242.0,0.0064,0
54255.0,0.0159,0
54268.0,0.0143,0
54282.0,0.0087,0
54295.0,0.0298,0
54308.0,0.0404,0
54322.0,0.0,0
54335.0,0.0,0
54348.0,0.0054,0
54362.0,0.0132,0
54375.0,0.0142,0
54388.0,-0.0072,0
54402.0,0.0265,0
54415.0,0.0037,0
54428.0,0.0,0
54442.0,-0.0159,0
54455.0,-0.0078,0
54468.0,0.016,0
54482.0,0.0296,0
54495.0,0.0,0
54508.0,0.0157,0
54522.0,0.0384,0
54535.0,0.0143,0
54548.0,0.0135,0
54562.0,0.0132,0
54575.0,0.0087,0
54588.0,-0.0023,0
54602.0,-0.0051,0
54615.0,0.0051,0
54628.0,0.0033,0
54642.0,-0.0088,0
54655.0,0.0,0
54668.0,0.0122,0
54682.0,0.0047,0
54695.0,0.0027,0
54708.0,0.0112,0
54722.0,0.0,0
54735.0,0.0177,0
54748.0,0.0231,0
54762.0,0.0296,0
54775.0,0.0096,0
54788.0,-0.0071,0
54802.0,-0.0051,0
54815.0,-0.005,0
54828.0,-0.0167,0
54842.0,0.0028,0
54855.0,0.0064,0
54868.0,-0.0071,0
54882.0,0.0291,0
54895.0,0.0206,0
54908.0,-0.0051,0
54922.0,-0.0055,0
54935.0,0.0091,0
54948.0,0.0166,0
54962.0,-0.016,0
54975.0,-0.0021,0
54988.0,-0.0043,0
55002.0,0.0044,0
55015.0,0.0105,0
55028.0,0.0024,0
55042.0,0.007,0
55055.0,-0.0027,0
55068.0,0.0,0
55082.0,0.0045,0
55095.0,0.0081,0
55108.0,0.0159,0
55122.0,0.0,0
55135.0,0.0,0
55148.0,-0.015,0
55162.0,0.0183,0
55175.0,0.0091,0
55188.0,0.0104,0
55202.0,0.0268,0
55215.0,0.0074,0
55228.0,-0.021,0
55242.0,-0.0237,0
55255.0,0.0054,0
55268.0,-0.005,0
55282.0,0.0075,0
55295.0,0.0075,0
55308.0,0.0027,0
55322.0,0.0,0
55335.0,0.0041,0
55348.0,0.0234,0
55362.0,0.019,0
55375.0,-0.0027,0
55388.0,-0.0095,0
55402.0,0.0047,0
55415.0,-0.0182,0
55428.0,-0.0135,0
55442.0,-0.0132,0
55455.0,0.0,0
55468.0,0.0033,0
55482.0,0.0055,0
55495.0,0.017,0
55508.0,-0.0148,0
55522.0,0.0,0
55535.0,-0.0058,0
55548.0,0.0041,0
55562.0,-0.0023,0
55575.0,-0.0084,0
55588.0,0.0,0
55602.0,0.0092,0
55615.0,0.0156,0
55628.0,0.0084,0
55642.0,0.0261,0
55655.0,0.014,0
55668.0,-0.0057,0
55682.0,-0.0044,0
55695.0,-0.005,0
55708.0,0.0135,0
55722.0,0.0332,0
55735.0,0.0186,0
55748.0,0.0101,0
55762.0,0.0089,0
55775.0,0.0051,0
55788.0,-0.0153,0
55802.0,-0.003,0
55815.0,0.0087,0
55828.0,-0.0027,0
55842.0,0.0,0
55855.0,-0.0043,0
55868.0,0.0106,0
55882.0,0.0173,0
55895.0,0.0299,0
55908.0,0.0092,0
55922.0,-0.0078,0
55935.0,-0.0091,0
55948.0,-0.0149,0
55962.0,-0.0087,0
55975.0,0.0216,0
55988.0,0.0052,0
56002.0,0.0047,0
56015.0,0.004,0
56028.0,0.0252,0
56042.0,0.0294,0
56055.0,0.0128,0
56068.0,-0.0105,0
56082.0,-0.0105,0
56095.0,0.0211,0
56108.0,0.0135,0
56122.0,0.0,0
56135.0,-0.0026,0
56148.0,0.0096,0
56162.0,0.025,0
56175.0,0.0078,0
56188.0,0.0,0
56202.0,-0.0214,0
56215.0,0.0257,0
56228.0,0.0145,0
56242.0,0.0041,0
56255.0,0.0169,0
56268.0,0.0057,0
56282.0,0.0279,0
56295.0,0.0098,0
56308.0,-0.006,0
56322.0,0.0211,0
56335.0,0.0247,0
56348.0,0.006,0
56362.0,0.0,0
56375.0,0.0024,0
56388.0,-0.0089,0
56402.0,0.0,0
56415.0,-0.0067,0
56428.0,0.0094,0
56442.0,-0.0075,0
56455.0,0.0165,0
56468.0,0.017,0
56482.0,0.0109,0
56495.0,0.0077,0
56508.0,0.0243,0
56522.0,0.0023,0
56535.0,0.0,0
56548.0,-0.0108,0
56562.0,-0.0113,0
56575.0,0.0,0
56588.0,0.016,0
56602.0,-0.0118,0
56615.0,-0.0145,0
56628.0,-0.0088,0
56642.0,-0.0082,0
56655.0,-0.0183,0
56668.0,-0.0196,0
56682.0,-0.0092,0
56695.0,0.0,0
56708.0,0.0085,0
56722.0,0.0179,0
56735.0,0.0189,0
56748.0,0.0057,0
56762.0,-0.003,0
56775.0,-0.0033,0
56788.0,-0.0157,0
56802.0,0.0104,0
56815.0,0.0061,0
56828.0,-0.0023,0
56842.0,0.0265,0
