time_ms,weight_kg,sync
1706051.0,0.0,0
1706064.0,0.0145,0
1706077.0,-0.0062,0
1706091.0,-0.0258,0
1706104.0,-0.0038,0
1706117.0,0.0,0
1706131.0,0.0055,0
1706144.0,-0.0078,0
1706157.0,-0.0257,0
1706171.0,-0.0257,0
1706184.0,-0.0176,0
1706197.0,-0.005,0
1706211.0,0.0067,0
1706224.0,0.0306,0
1706237.0,0.0062,0
1706251.0,-0.0135,0
1706264.0,-0.0088,0
1706277.0,0.004,0
1706291.0,0.0084,0
1706304.0,0.0067,0
1706317.0,-0.0041,0
1706331.0,-0.0213,0
1706344.0,-0.0034,0
1706357.0,0.0026,0
1706371.0,0.0,0
1706384.0,-0.0213,0
1706397.0,-0.0363,0
1706411.0,-0.0294,0
1706424.0,-0.0057,0
1706437.0,-0.0146,0
1706451.0,-0.006,0
1706464.0,-0.003,0
1706477.0,0.0125,0
1706491.0,0.0126,0
1706517.0,-0.0099,0
1706531.0,0.0,0
1706544.0,-0.018,0
1706557.0,0.0064,0
1706571.0,0.0048,0
1706584.0,0.0106,0
1706597.0,-0.0064,0
1706611.0,-0.0277,0
1706624.0,-0.0309,0
1706637.0,-0.0189,0
1706651.0,-0.0207,0
1706664.0,0.0,0
1706677.0,-0.0077,0
1706691.0,-0.0062,0
1706704.0,-0.0129,0
1706717.0,-0.0074,0
1706731.0,-0.0186,0
1706744.0,0.0037,0
1706757.0,-0.0041,0
1706771.0,0.0187,0
1706784.0,0.0,0
1706797.0,-0.0189,0
1706811.0,-0.0021,0
1706824.0,-0.0091,0
1706837.0,-0.0065,0
1706851.0,0.0196,0
1706864.0,0.0162,0
1706877.0,-0.0101,0
1706891.0,-0.0062,0
1706904.0,0.0,0
1706917.0,-0.0105,0
1706931.0,0.0,0
1706944.0,0.0094,0
1706957.0,0.0109,0
1706971.0,0.0261,0
1706984.0,0.0214,0
1706997.0,-0.0109,0
1707011.0,-0.0288,0
1707024.0,-0.0264,0
1707037.0,-0.0125,0
1707051.0,-0.0174,0
1707064.0,-0.0148,0
1707077.0,-0.0058,0
1707091.0,-0.0052,0
1707104.0,0.0182,0
1707117.0,0.021,0
1707131.0,0.0043,0
1707144.0,0.0051,0
1707157.0,0.0074,0
1707171.0,-0.0085,0
1707184.0,-0.0132,0
1707197.0,-0.0254,0
1707211.0,-0.0184,0
1707224.0,-0.013,0
1707237.0,-0.0113,0
1707251.0,-0.0094,0
1707264.0,0.0,0
1707277.0,-0.0099,0
1707291.0,-0.015,0
1707304.0,-0.0299,0
1707317.0,-0.019,0
1707331.0,-0.0092,0
1707344.0,0.0,0
1707357.0,0.0118,0
1707371.0,0.0235,0
1707384.0,0.0245,0
1707397.0,0.0,0
1707411.0,-0.0172,0
1707424.0,-0.0189,0
1707437.0,0.0026,0
1707451.0,-0.0196,0
1707464.0,-0.0108,0
1707477.0,-0.0122,0
1707491.0,0.0,0
1707504.0,0.0193,0
1707517.0,0.0197,0
1707531.0,0.0041,0
1707544.0,-0.0201,0
1707557.0,-0.0322,0
1707571.0,0.0,0
1707584.0,0.0064,0
1707597.0,-0.0193,0
1707611.0,-0.0248,0
1707624.0,-0.022,0
1707637.0,-0.0027,0
1707651.0,0.0,0
1707664.0,0.0113,0
1707677.0,0.0078,0
1707691.0,-0.0403,0
1707704.0,-0.02,0
1707717.0,0.0043,0
1707731.0,-0.0109,0
1707744.0,-0.0278,0
